Date	Firm	To Grade	From Grade	Action
2019-09-05 10:55:51	Deutsche Bank	Buy	Hold	up
2019-10-25 12:20:23	Morgan Stanley	Overweight		main
2019-10-28 12:01:19	Wells Fargo	Outperform		main
2020-01-13 11:43:35	Morgan Stanley	Equal-Weight	Overweight	down
2020-01-22 14:04:50	RBC Capital	Outperform		main
2020-01-31 12:40:15	Citigroup	Buy		main
2020-01-31 16:05:48	Morgan Stanley	Equal-Weight		main
2020-03-04 10:57:43	First Analysis	Strong Buy	Outperform	up
2020-03-27 18:59:35	Morgan Stanley	Equal-Weight		main
2020-04-14 15:26:17	Northland Capital Markets	Outperform		main
2020-04-21 13:14:35	Cowen & Co.	Outperform		main
2020-05-08 12:07:39	Citigroup	Buy		main
2020-05-13 15:54:57	Morgan Stanley	Equal-Weight		main
2020-07-31 12:58:00	Morgan Stanley	Equal-Weight		main
2020-08-19 10:14:37	Morgan Stanley	Overweight	Equal-Weight	up
