Date	Firm	To Grade	From Grade	Action
2015-07-08 08:55:54	Drexel Hamilton	Hold	Buy	down
2015-07-24 07:47:58	Bank of America	Buy	Neutral	up
2015-07-24 07:49:30	Evercore ISI Group	Buy	Hold	up
2015-07-24 11:00:00	Stifel Nicolaus	Buy		main
2015-08-03 07:32:01	RBC Capital	Sector Perform		init
2015-10-23 13:01:19	Jefferies	Buy		main
2015-10-23 13:38:02	Pacific Crest	Overweight		main
2015-12-09 06:41:38	Nomura	Buy	Neutral	up
2016-01-22 05:51:06	Credit Suisse	Neutral		main
2016-01-22 09:08:03	Pacific Crest	Overweight		main
2016-01-22 10:28:32	UBS	Neutral		main
2016-01-22 10:38:02	Credit Suisse	Neutral		main
2016-03-01 16:28:04	Drexel Hamilton	Buy		init
2016-04-08 07:54:34	RBC Capital	Outperform	Sector Perform	up
2016-04-19 07:59:10	Raymond James	Outperform	Strong Buy	down
2016-04-22 07:48:47	Stifel Nicolaus	Buy		main
2016-05-17 06:31:42	CLSA	Underperform		init
2016-06-02 03:52:46	Goldman Sachs	Neutral		init
2016-06-27 08:34:38	Bank of America	Neutral	Buy	down
2016-07-19 06:10:05	BMO Capital	Market Perform	Outperform	down
2016-07-20 21:20:35	Barclays	Equal-Weight		main
2016-07-22 11:39:06	MKM Partners	Neutral		main
2016-07-25 12:47:12	UBS	Neutral		main
2016-08-31 07:28:33	Barclays	Equal-Weight		main
2016-09-07 06:34:47	RBC Capital	Sector Perform	Outperform	down
2017-01-27 12:30:03	Bank of America	Buy	Neutral	up
2017-04-21 16:47:00	Evercore ISI Group	In-Line	Outperform	down
2017-07-17 17:11:55	Morgan Stanley	Underweight		main
2017-10-18 16:50:32	Barclays	Equal-Weight		main
2017-10-20 12:10:32	Loop Capital	Buy		main
2017-10-20 12:18:34	Morgan Stanley	Underweight		main
2017-10-20 13:03:58	Wells Fargo	Market Perform		main
2017-10-20 14:43:46	Credit Suisse	Neutral		main
2017-10-20 15:01:02	KeyBanc	Overweight		main
2017-10-20 16:59:17	Bank of America	Buy		main
2017-10-20 17:01:31	Barclays	Equal-Weight		main
2017-10-20 17:15:03	BMO Capital	Market Perform		main
2017-10-23 19:36:59	Citigroup	Neutral		main
2017-12-13 18:56:52	Morgan Stanley	Underweight		main
2018-01-26 21:36:17	Stifel Nicolaus	Buy	Buy	main
2018-01-26 21:36:37	Barclays	Equal-Weight	Equal-Weight	main
2018-01-30 12:35:17	Stifel Nicolaus	Buy	Buy	main
2018-01-30 12:45:31	Morgan Stanley	Equal-Weight	Underweight	up
2018-04-30 12:22:31	Citigroup	Neutral	Neutral	main
2018-05-05 14:00:37	B. Riley FBR	Neutral		main
2018-05-05 14:00:39	B. Riley FBR	Neutral		main
2018-07-27 11:29:23	KeyBanc	Overweight	Overweight	main
2018-07-27 12:18:42	JP Morgan	Overweight	Overweight	main
2018-07-27 13:14:55	Stifel Nicolaus	Buy	Buy	main
2018-07-27 13:55:15	BMO Capital	Market Perform	Market Perform	main
2018-07-27 14:49:20	Summit Insights Group	Hold	Buy	down
2018-07-30 12:17:18	Citigroup	Neutral	Neutral	main
2018-09-12 11:07:06	Stifel Nicolaus	Hold	Buy	down
2018-10-03 11:53:36	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-10-18 13:41:19	Goldman Sachs	Sell	Neutral	down
2018-10-23 13:45:42	Barclays	Equal-Weight	Equal-Weight	main
2018-10-31 13:46:07	Deutsche Bank	Buy	Buy	main
2018-10-31 14:22:23	Citigroup	Neutral	Neutral	main
2018-10-31 15:21:26	Jefferies	Buy	Buy	main
2018-10-31 16:49:48	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-12-19 12:59:54	Morgan Stanley	Equal-Weight	Equal-Weight	main
2019-01-04 14:24:29	Bank of America	Neutral	Buy	down
2019-05-01 12:59:15	Barclays	Equal-Weight	Equal-Weight	main
2019-05-01 14:06:54	Deutsche Bank	Buy	Buy	main
2019-09-27 11:07:46	Bank of America	Underperform	Neutral	down
2019-10-30 13:33:15	Deutsche Bank	Buy		main
2020-01-16 11:56:12	Barclays	Underweight	Equal-Weight	down
2020-01-29 12:59:22	RBC Capital	Sector Perform		main
2020-01-29 13:33:00	Credit Suisse	Neutral		main
2020-01-29 14:28:07	Stifel Nicolaus	Hold		main
2020-03-18 16:55:54	Morgan Stanley	Equal-Weight		main
2020-03-30 17:47:21	Citigroup	Neutral		main
2020-04-17 14:28:42	Barclays	Underweight		main
2020-04-27 12:29:15	Morgan Stanley	Equal-Weight		main
2020-04-29 13:18:59	Credit Suisse	Neutral		main
2020-04-29 13:57:00	JP Morgan	Overweight		main
2020-04-29 14:56:23	BMO Capital	Market Perform		main
2020-04-29 16:30:26	B of A Securities	Underperform		main
2020-04-29 16:39:46	SunTrust Robinson Humphrey	Hold		main
2020-06-16 12:18:51	Morgan Stanley	Equal-Weight		main
2020-07-13 14:37:38	Susquehanna	Neutral	Positive	down
2020-07-14 12:15:13	Credit Suisse	Neutral		main
2020-07-29 14:53:56	Stifel	Hold		main
