Date	Firm	To Grade	From Grade	Action
2019-10-11 12:09:43	Buckingham	Neutral		main
2019-10-11 12:16:28	Argus Research	Hold	Buy	down
2019-10-14 10:49:40	Stephens & Co.	Equal-Weight	Overweight	down
2019-11-11 12:41:42	Morgan Stanley	Equal-Weight		main
2019-12-16 12:49:48	Buckingham	Neutral		main
2019-12-18 12:24:32	Deutsche Bank	Buy	Hold	up
2020-01-13 16:07:38	Wolfe Research	Peer Perform	Outperform	down
2020-01-15 12:41:06	Citigroup	Buy		main
2020-01-15 14:24:08	Stephens & Co.	Equal-Weight		main
2020-01-21 13:47:36	Argus Research	Buy	Hold	up
2020-02-28 17:12:26	CFRA	Hold	Strong Buy	down
2020-03-11 13:00:35	Argus Research	Hold	Buy	down
2020-03-13 12:20:22	Citigroup	Buy		main
2020-03-13 13:12:43	UBS	Neutral		main
2020-03-23 12:24:58	Raymond James	Outperform		main
2020-03-25 15:14:36	Deutsche Bank	Buy	Hold	up
2020-03-26 15:21:36	Bank of America	Neutral		main
2020-04-06 17:08:53	Citigroup	Buy		main
2020-04-21 11:48:46	Deutsche Bank	Buy		main
2020-04-23 11:34:54	Raymond James	Outperform		reit
2020-04-23 13:26:55	JP Morgan	Overweight		main
2020-06-15 11:42:57	Citigroup	Buy		main
2020-09-02 09:13:24	Berenberg	Hold	Buy	down
