Date	Firm	To Grade	From Grade	Action
2019-06-25 14:21:13	Wedbush	Neutral	Outperform	down
2019-07-08 10:06:13	KeyBanc	Overweight		main
2019-08-02 10:35:01	KeyBanc	Overweight		main
2019-08-02 14:12:50	Bank of America	Underperform		reit
2019-08-02 16:38:12	Raymond James	Outperform		reit
2019-08-27 12:54:40	Rosenblatt	Buy		main
2019-09-09 12:39:12	Baird	Outperform		main
2019-10-30 13:43:09	Baird	Outperform		main
2020-01-13 12:50:28	Credit Suisse	Outperform		main
2020-01-21 11:05:38	KeyBanc	Overweight		main
2020-01-22 15:57:11	Roth Capital	Neutral		main
2020-02-12 19:04:01	Raymond James	Outperform		main
2020-02-12 19:05:09	Canaccord Genuity	Buy		main
2020-02-12 19:06:17	RBC Capital	Outperform		main
2020-02-13 08:55:03	KeyBanc	Overweight		main
2020-02-13 11:57:56	Credit Suisse	Neutral	Outperform	down
2020-02-13 13:11:20	Wells Fargo	Overweight		main
2020-02-13 13:15:48	Wedbush	Neutral		main
2020-02-13 14:11:04	Baird	Outperform		main
2020-02-13 14:13:48	Rosenblatt	Buy		reit
2020-02-13 14:53:06	Canaccord Genuity	Buy		main
2020-02-13 15:38:51	SunTrust Robinson Humphrey	Hold		main
2020-03-23 09:52:33	KeyBanc	Overweight		main
2020-03-31 10:31:55	Piper Sandler	Neutral		main
2020-04-02 12:01:55	Raymond James	Outperform		main
2020-04-02 12:06:45	Mizuho	Neutral		main
2020-04-07 10:51:53	Raymond James	Market Perform	Outperform	down
2020-04-08 17:32:07	Wells Fargo	Overweight		main
2020-04-30 14:07:12	Canaccord Genuity	Hold	Buy	down
2020-05-04 10:21:42	KeyBanc	Overweight		main
2020-05-07 10:42:57	DA Davidson	Neutral	Buy	down
2020-05-07 10:58:52	Mizuho	Neutral		main
2020-05-07 13:58:58	Credit Suisse	Neutral		main
2020-05-07 14:22:27	Wells Fargo	Equal-Weight	Overweight	down
2020-05-07 14:46:50	RBC Capital	Outperform		main
2020-05-07 15:03:17	Barclays	Equal-Weight		main
2020-05-07 15:30:30	B of A Securities	Underperform		reit
2020-05-07 16:13:13	Baird	Outperform		main
2020-05-07 16:24:55	Rosenblatt	Buy		main
2020-05-07 16:29:59	SunTrust Robinson Humphrey	Hold		main
2020-05-21 14:18:48	Canaccord Genuity	Hold		main
2020-06-02 08:50:42	KeyBanc	Overweight		main
2020-06-15 08:46:18	Piper Sandler	Overweight	Neutral	up
2020-06-24 08:54:17	KeyBanc	Overweight		main
2020-07-02 13:34:22	Baird	Outperform		main
2020-07-22 08:53:21	KeyBanc	Overweight		main
2020-07-23 08:44:02	Piper Sandler	Overweight		main
2020-07-23 12:22:40	Credit Suisse	Neutral		main
2020-07-28 09:32:25	Goldman Sachs	Buy	Neutral	up
2020-07-28 15:23:28	Jefferies	Hold		main
2020-07-29 15:52:14	Piper Sandler	Overweight		main
2020-07-30 08:48:49	KeyBanc	Overweight		main
2020-07-30 11:31:39	RBC Capital	Outperform		main
2020-07-30 11:46:54	Rosenblatt	Buy		main
2020-07-30 12:04:17	Citigroup	Neutral		main
2020-07-30 12:32:09	Wedbush	Neutral		main
2020-07-30 14:40:25	Jefferies	Hold		main
2020-07-30 14:59:19	Canaccord Genuity	Hold		main
2020-07-30 15:12:23	SunTrust Robinson Humphrey	Hold		main
